address,cost,cuisine,lat,link,lng,phone,rating_number,rating_text,subzone,title,type,votes,groupon,color,cost_2,cuisine_color
" Food Court, 2nd Floor, Central Park, 28 Broadway, Chippendale, Sydney",35,['Japanese'],-33.8845763,https://www.zomato.com/sydney/qsan-japanese-yakitori-chippendale,151.2006144,0450 123 280,2.7,Average,"Central Park, Chippendale",QSAN Japanese Yakitori,['Food Court'],5,FALSE,#fdc590,4.085365854,#6f706b
" Shop 7, 72-80 Allison Crescent, Menai, Sydney",75,"['Indian', 'Vegetarian']",-34.012287,https://www.zomato.com/sydney/copperpot-menai,151.0174563,(02) 9532 0533,3.3,Average,Menai,Copperpot,['Casual Dining'],30,FALSE,#fd9243,7.174796748,#6f706b
" 119A Railway Terrace, Riverstone, Sydney",70,"['Cafe', 'Pizza']",-33.6969432,https://www.zomato.com/sydney/limestone-cafe-riverstone,150.8708388,04 3348 8967,3.1,Average,Riverstone,Limestone Cafe,['Café'],8,FALSE,#fda25a,6.788617886,#6f706b
" 121-123 New Canterbury Road, Petersham, Petersham, Sydney",50,['Pizza'],-33.896952,https://www.zomato.com/sydney/the-pizza-maker-petersham,151.150795,02 9568 4414,3.4,Average,Petersham,The Pizza Maker,['Casual Dining'],36,FALSE,#fb8836,5.243902439,#6f706b
" 12-14 Hannah Street, Beecroft, Sydney",90,['Italian'],-33.7490871,https://www.zomato.com/sydney/sevardi-cucina-italiana-beecroft,151.0654289,02 9980 1150,3.5,Good,Beecroft,Sevardi Cucina Italiana,['Casual Dining'],69,FALSE,#f87f2c,8.333333333,#6f706b
" Shop 15, Kogarah Town Center, 1-9 Railway Parade, Kogarah, Sydney",50,"['Indian', 'Nepalese']",-33.9621294,https://www.zomato.com/sydney/mirchi-kogarah,151.1326966,(02) 8068 0260,2.8,Average,"Kogarah Town Centre, Kogarah",Mirchi,['Casual Dining'],11,FALSE,#fdbd83,5.243902439,#6f706b
" 385a Pacific Highway, Hornsby, Sydney",40,['Indian'],-33.6879975,https://www.zomato.com/sydney/khana-khazana-hornsby,151.1077955,02 8407 9166,3.5,Good,Hornsby,Khana Khazana,['Casual Dining'],43,FALSE,#f87f2c,4.471544715,#6f706b
" 127 Bayswater Road, Rushcutters Bay, Sydney",45,"['Italian', 'Pizza']",-33.8764367,https://www.zomato.com/sydney/elvis-pizza-rushcutters-bay,151.2277307,02 9361 6574,2.5,Average,Rushcutters Bay,Elvis Pizza,['Casual Dining'],29,FALSE,#fdd5ab,4.857723577,#6f706b
" 2 Clarke Street, Crows Nest, Sydney",30,"['Italian', 'Cafe']",-33.8262258,https://www.zomato.com/sydney/pinos-pasta-cafe-crows-nest,151.200614,02 9439 3690,3.2,Average,Crows Nest,Pino's Pasta Cafe,['Café'],23,FALSE,#fd9a4e,3.699186992,#6f706b
" 259 Bondi Road, Bondi, Sydney",55,['Indian'],-33.8946813,https://www.zomato.com/sydney/balusus-bondi,151.2677391,02 9365 7615,3.4,Average,Bondi,Balusu's,['Casual Dining'],51,FALSE,#fb8836,5.630081301,#6f706b
" 58 Beecroft Road, Epping, Sydney",45,['Italian'],-33.7726865,https://www.zomato.com/sydney/the-epping-hotel-epping,151.0816272,02 9876 1855,2.6,Average,Epping,The Epping Hotel,"['Bar', 'Casual Dining']",39,FALSE,#fdce9e,4.857723577,#6f706b
" 631 King Street, Newtown, Sydney",60,"['Australian', 'Pub Food']",-33.9066851,https://www.zomato.com/sydney/sydney-park-hotel-newtown,151.1813916,02 9557 1188,3,Average,Newtown,Sydney Park Hotel,['Pub'],5,FALSE,#fdab66,6.016260163,#4186f4
" 143 Glenhaven Road, Glenhaven, Kellyville, Sydney",100,['Italian'],-33.6938887,https://www.zomato.com/sydney/entrata-restaurant-bar-kellyville,150.9753063,02 9899 5608,3.1,Average,Kellyville,Entrata Restaurant & Bar,['Casual Dining'],4,FALSE,#fda25a,9.105691057,#6f706b
" 52-88 Great Western Hwy, Medlow Bath, Sydney",70,['Cafe'],-33.675561,https://www.zomato.com/sydney/boiler-house-cafe-medlow-bath,150.280564,(02) 4782 6885,2.9,Average,Medlow Bath,Boiler House Cafe,['Café'],13,FALSE,#fdb475,6.788617886,#6f706b
" 222-228 Coward Street, 	Mascot",30,['Cafe'],-33.9241104,https://www.zomato.com/sydney/the-deli-shop-mascot,151.1881224,02 8964 2240,3.2,Average,Mascot,The Deli Shop,['Café'],21,FALSE,#fd9a4e,3.699186992,#6f706b
" Shop 36B, Seven Hills Plaza, 224 Prospect Highway, Seven Hills, Sydney",35,"['Lebanese', 'Charcoal Chicken']",-33.775246,https://www.zomato.com/sydney/al-shawi-seven-hills,150.931743,(02) 9831 6147,2.5,Average,Seven Hills Plaza,Al Shawi,['Casual Dining'],12,FALSE,#fdd5ab,4.085365854,#dee82c
" Butu Wargun Drive, Greystanes, Holroyd, Sydney, Merrylands, Sydney",50,['Thai'],-33.8172807,https://www.zomato.com/sydney/gr8-thai-greystanes,150.9323699,(02) 9631 1555,3.2,Average,Pemulwuy Marketplace,Gr8 Thai,['Casual Dining'],21,FALSE,#fd9a4e,5.243902439,#6f706b
" Shop 4, The Gateway Plaza, 2-4 Old Northern Road, Baulkham Hills, Sydney",60,['Indian'],-33.761285,https://www.zomato.com/sydney/avari-indian-restaurant-baulkham-hills,150.99268,02 9639 7597,3.4,Average,"The Gateway Plaza, The Hills",Avari Indian Restaurant,['Casual Dining'],52,FALSE,#fb8836,6.016260163,#6f706b
" Shop 3, 225 Burns Bay Road, Sydney, Lane Cove, Sydney",45,"['Cafe', 'Desserts']",-33.8152856,https://www.zomato.com/sydney/fink-chocolate-cafe-lane-cove,151.1517943,(02) 9420 8240,3,Average,Lane Cove,Fink Chocolate Cafe,['Café'],17,FALSE,#fdab66,4.857723577,#6f706b
" 69 Union Street, North Sydney, Sydney",50,['Thai'],-33.8417229,https://www.zomato.com/sydney/thaii-restaurant-north-sydney,151.2022569,02 9929 7769,3.4,Average,North Sydney,Thaii Restaurant,['Casual Dining'],28,FALSE,#fb8836,5.243902439,#6f706b
" 741 Military Road, Mosman, Sydney",50,['Italian'],-33.8287691,https://www.zomato.com/sydney/pasta-zu-mosman,151.2437633,02 9968 4027,3.1,Average,Mosman,Pasta Zu,['Fast Food'],11,FALSE,#fda25a,5.243902439,#6f706b
" Shop 17, Kellyville Plaza, 90 Wrights Road, Kellyville, Sydney",50,['Chinese'],-33.7130719,https://www.zomato.com/sydney/golden-palace-kellyville,150.9720576,02 9629 1788,3.4,Average,Kellyville,Golden Palace,['Casual Dining'],78,FALSE,#fb8836,5.243902439,#f45042
" Shop 7 24-30 Springfield Avenue, Potts Point, Sydney, NSW",80,['Italian'],-33.8729579,https://www.zomato.com/sydney/et-al-potts-point,151.2240246,02 8018 6722,3,Average,Potts Point,Et Al.,['Casual Dining'],7,FALSE,#fdab66,7.56097561,#6f706b
" Shop 4, 25-27 South Steyne, Manly, Sydney",75,"['Italian', 'Pizza']",-33.7980891,https://www.zomato.com/sydney/fiasco-italian-manly,151.2883281,02 9977 0044,3,Average,Manly,Fiasco Italian,['Casual Dining'],27,FALSE,#fdab66,7.174796748,#6f706b
" 5 Spit Road, Mosman, Sydney",40,['Cafe'],-33.8242423,https://www.zomato.com/sydney/don-adan-coffee-house-mosman,151.241646,02 9968 2828,3.3,Average,Mosman,Don Adan Coffee House,['Café'],41,FALSE,#fd9243,4.471544715,#6f706b
" Shop 3, 5 Ross Street, Glenbrook, Sydney",30,"['Cafe', 'Modern Australian']",-33.7670127,https://www.zomato.com/sydney/cafe-cee-glenbrook,150.6216167,02 4739 0761,3.4,Average,Glenbrook,Cafe Cee,['Café'],62,FALSE,#fb8836,3.699186992,#4186f4
" 4/2 Horwood Place, Parramatta, Sydney",,"['Cafe', 'Desserts', 'Healthy Food']",-33.8135767,https://www.zomato.com/sydney/soul-bowl-parramatta,151.0052171,02 9874 0535,,,Parramatta,Soul Bowl,['Café'],,FALSE,#000000,,#6f706b
" 449 Miller Street, Cammeray, Sydney",35,['Cafe'],-33.8222763,https://www.zomato.com/sydney/the-wise-chook-cammeray,151.2106772,02 9954 4441,2.4,Poor,Cammeray,The Wise Chook,['Café'],12,FALSE,#fddab6,4.085365854,#6f706b
" 100 Pacific Highway, North Sydney, Sydney",30,"['Coffee and Tea', 'Sandwich']",-33.8378548,https://www.zomato.com/sydney/ground-espresso-north-sydney,151.2058176,(02) 8920 1718,3.3,Average,North Sydney,Ground Espresso,['Café'],34,FALSE,#fd9243,3.699186992,#6f706b
" 103-105 Beecroft Road, Beecroft, Sydney",55,"['Asian', 'Chinese']",-33.7501575,https://www.zomato.com/sydney/yummy-kitchens-beecroft-beecroft,151.0650769,02 9484 6629,3.3,Average,Beecroft,Yummy Kitchens @ Beecroft,['Casual Dining'],37,FALSE,#fd9243,5.630081301,#f45042
" 304/116-132 Maroubra Road, Maroubra, Sydney",30,['Indonesian'],-33.9406979,https://www.zomato.com/sydney/betawis-kitchen-maroubra,151.2364212,02 9344 0900,3,Average,Maroubra,Betawi's Kitchen,['Casual Dining'],9,FALSE,#fdab66,3.699186992,#6f706b
" Shop 11, Bligh Street, Kirribilli, Sydney",25,"['Cafe', 'Swedish']",-33.8467121,https://www.zomato.com/sydney/oski-kirribilli,151.2144732,Not available for this place,2.9,Average,Kirribilli,Oski,['Café'],5,FALSE,#fdb475,3.31300813,#6f706b
" 2nd Avenue, Blacktown, Sydney",40,"['Desserts', 'Asian', 'Japanese']",-33.7667973,https://www.zomato.com/sydney/east-west-buffet-blacktown,150.9108766,(02) 9621 6077,3.1,Average,Blacktown,East West Buffet,['Casual Dining'],15,FALSE,#fda25a,4.471544715,#6f706b
" 31-33 Howard Road, Padstow, Sydney",60,['Modern Australian'],-33.9523902,https://www.zomato.com/sydney/padstow-park-hotel-bistro-padstow,151.0332596,02 9792 2100,2.7,Average,Padstow,Padstow Park Hotel Bistro,['Casual Dining'],5,FALSE,#fdc590,6.016260163,#4186f4
" 54 Gymea Bay Road, Gymea, Sydney",35,"['Japanese', 'Sushi']",-34.0357909,https://www.zomato.com/sydney/kanakawa-gymea-gymea,151.0851077,(02) 9531 1106,3.7,Good,Gymea,KanaKawa Gymea,['Casual Dining'],77,FALSE,#f26d17,4.085365854,#6f706b
" Food Court, Level 1, Rhodes Waterside, 1 Rider Boulevard, Rhodes, Sydney",40,['Japanese'],-33.8351584,https://www.zomato.com/sydney/tarafuku-rhodes,151.0853936,(02) 9748 2111,2.8,Average,Rhodes,Tarafuku,['Casual Dining'],5,FALSE,#fdbd83,4.471544715,#6f706b
" 293 Church Street, Parramatta, Sydney",70,"['Pizza', 'Steak', 'Modern Australian']",-33.8119028,https://www.zomato.com/sydney/ray-lous-cafe-grill-parramatta,151.0037596,02 9687 9422,3.4,Average,Parramatta,Ray & Lou's Cafe Grill,['Casual Dining'],49,FALSE,#fb8836,6.788617886,#4186f4
" Tenancy 101 Cockle Bay Wharf Wheat Rd, Darling Harbour, Sydney Darling Harbour",,['Modern Australian'],-33.8725083,https://www.zomato.com/sydney/home-bar-darling-harbour,151.2020535,(02) 9266 0600,2.4,Poor,Darling Harbour,Home Bar,['Bar'],26,FALSE,#fddab6,,#4186f4
" Shop 2, 6 Progress Avenue, Eastwood, Sydney",45,['Asian'],-33.790977,https://www.zomato.com/sydney/rice-vermicelli-king-eastwood,151.0808148,02 8040 1707,2.6,Average,Eastwood,Rice Vermicelli King,['Casual Dining'],9,FALSE,#fdce9e,4.857723577,#6f706b
" Temperance Lane, Sydney, Australia, CBD, Sydney",15,['Cafe'],-33.8696359,https://www.zomato.com/sydney/billys-cbd,151.2066798,0415 319 659,3,Average,CBD,Billy's,['Café'],6,FALSE,#fdab66,2.540650407,#6f706b
" 12 Burwood Road, Belfield, Sydney",45,['Cafe'],-33.9026346,https://www.zomato.com/sydney/brick-lane-n12-belfield,151.0836426,02 9742 1144,3,Average,Belfield,Brick Lane N12,['Café'],7,FALSE,#fdab66,4.857723577,#6f706b
" 128 Addison Road, Marrickville, Sydney",40,['Cafe'],-33.9023768,https://www.zomato.com/sydney/fat-pigeon-marrickville,151.1630558,(02) 9569 3216,2.9,Average,Marrickville,Fat Pigeon,['Casual Dining'],7,FALSE,#fdb475,4.471544715,#6f706b
" Mantra Chatswood, 10 Brown Street, Chatswood, Sydney",80,"['Modern Australian', 'Tapas']",-33.7962078,https://www.zomato.com/sydney/melting-pot-bar-bistro-chatswood,151.1798189,02 9406 5530,3.1,Average,Chatswood,Melting Pot Bar & Bistro,"['Bar', 'Casual Dining']",16,FALSE,#fda25a,7.56097561,#4186f4
" Shop 1 / 308 Darling Street, Balmain, Sydney",40,"['Poké', 'Desserts']",-33.8573764,https://www.zomato.com/sydney/bowl-r-poke-and-mylk-bar-balmain,151.1802041,0452 631 113,,,Balmain,Bowl.r Poke and Mylk Bar,['Casual Dining'],,FALSE,#000000,4.471544715,#6f706b
" 493 King Georges Road, Beverly Hills, Sydney",40,['Chinese'],-33.9519376,https://www.zomato.com/sydney/beijing-roast-duck-beverly-hills,151.0825962,02 9570 5131,2.9,Average,Beverly Hills,Beijing Roast Duck,['Casual Dining'],8,FALSE,#fdb475,4.471544715,#f45042
" 170 Georges River Road, Croydon, Sydney",60,"['Chinese', 'Thai', 'Vegetarian']",-33.895753,https://www.zomato.com/sydney/cafe-aroma-g-c-croydon,151.1080088,02 8040 0202,3.2,Average,Croydon,Cafe Aroma G&C;,['Casual Dining'],17,FALSE,#fd9a4e,6.016260163,#f45042
" Level 1, 636-638 George Street, CBD, Sydney",45,['Korean'],-33.6265666,https://www.zomato.com/sydney/dondon-cbd,150.7975954,02 9261 0023,2.8,Average,CBD,DonDon,['Casual Dining'],4,FALSE,#fdbd83,4.857723577,#6f706b
" 46 Marion Street, Harris Park, Parramatta, Sydney",70,['Indian'],-33.8221423,https://www.zomato.com/sydney/bombay-talkies-parramatta,151.008636,02 9891 6695,2.6,Average,Parramatta,Bombay Talkies,['Casual Dining'],5,FALSE,#fdce9e,6.788617886,#6f706b
" Shop 1, 60-70 William Street, Woolloomooloo, Sydney",40,"['Japanese', 'Sushi']",-33.873853,https://www.zomato.com/sydney/alans-sushi-woolloomooloo,151.2152732,02 8356 9881,2.9,Average,Woolloomooloo,Alan's Sushi,['Casual Dining'],6,FALSE,#fdb475,4.471544715,#6f706b
" Shop 8, 144-148 Coxs Road, North Ryde, Sydney",45,['Cafe'],-33.795462,https://www.zomato.com/sydney/delitalia-north-ryde,151.1222703,02 9889 3992,2.8,Average,North Ryde,Delitalia,['Café'],8,FALSE,#fdbd83,4.857723577,#6f706b
" Shop 7a, 100 Barangaroo Avenue, Barangaroo, Sydney",60,['Beverages'],-33.8636736,https://www.zomato.com/sydney/shirt-bar-1-barangaroo,151.2019535,02 9299 5958,2.9,Average,Barangaroo,Shirt Bar,['Bar'],6,FALSE,#fdb475,6.016260163,#6f706b
" 6 Station Street, Wentworth Falls, Sydney, Leura, Sydney",20,"['Cafe', 'Sandwich']",,https://www.zomato.com/sydney/fed-deli-leura,,Not available for this place,3.1,Average,Leura,Fed Deli,['Café'],9,FALSE,#fda25a,2.926829268,#6f706b
" 16 Westfield Place, Blacktown, Sydney",30,['Cafe'],-33.7698101,https://www.zomato.com/sydney/pasticceria-via-reggio-blacktown,150.9078496,02 9622 2707,,,Blacktown,Pasticceria Via Reggio,['Café'],,FALSE,#000000,3.699186992,#6f706b
" 288 Peats Ferry Road, Hornsby, Sydney",40,['Italian'],-33.7020292,https://www.zomato.com/sydney/armeros-eatery-hornsby,151.0970241,02 9482 9955,3.5,Good,Hornsby,Armeros Eatery,['Casual Dining'],56,FALSE,#f87f2c,4.471544715,#6f706b
" 3/1214 Anzac Parade, Malabar, Sydney",30,"['Burger', 'Healthy Food']",-33.962578,https://www.zomato.com/sydney/krazy-chix-malabar,151.2470853,02 9661 4338,3.6,Good,Malabar,Krazy Chix,['Fast Food'],57,FALSE,#f57622,3.699186992,#6f706b
" 3/55 Railway Parade, Kogarah, Sydney",60,['Vietnamese'],-33.9641367,https://www.zomato.com/sydney/saigonese-kitchen-kogarah,151.1322012,02 9588 7597,3,Average,Kogarah,Saigonese Kitchen,['Casual Dining'],5,FALSE,#fdab66,6.016260163,#6f706b
" 188 Marine Parade, Maroubra, Sydney",60,['Thai'],-33.946443,https://www.zomato.com/sydney/the-beach-thai-restaurant-maroubra,151.2562506,0401 576 793,3.2,Average,Maroubra,The Beach Thai Restaurant,['Casual Dining'],20,FALSE,#fd9a4e,6.016260163,#6f706b
" 25 Coonabarra Road, Wahroonga, Sydney",50,['Thai'],-33.718501,https://www.zomato.com/sydney/thai-pantry-wahroonga,151.116288,"02 9487 7455, 02 9487 7466",3.6,Good,Wahroonga,Thai Pantry,['Casual Dining'],52,FALSE,#f57622,5.243902439,#6f706b
" 73 George Street, Windsor, Sydney",40,"['Burger', 'Healthy Food']",-33.6048935,https://www.zomato.com/sydney/the-grill-on-george-windsor,150.8232842,02 4587 9347,3.5,Good,Windsor,The Grill On George,['Casual Dining'],33,FALSE,#f87f2c,4.471544715,#6f706b
" Level 1, Warringah Mall, Corner of Old Pittwater Road and Condamine Street, Brookvale, Sydney",65,['Cafe'],-33.7677582,https://www.zomato.com/sydney/girdlers-cafe-brookvale,151.2659579,(02) 9905 0633,,,"Westfield Warringah Mall, Warringah",Girdlers Cafe,['Casual Dining'],,FALSE,#000000,6.402439024,#6f706b
" Aurora Hotel, 324 Elizabeth Street, Surry Hills, Sydney",80,['Modern Australian'],-33.8841542,https://www.zomato.com/sydney/aurora-hotel-rooftop-beer-garden-surry-hills,151.2085127,02 9211 3462,2.4,Poor,Surry Hills,Aurora Hotel Rooftop Beer Garden,['Casual Dining'],20,FALSE,#fddab6,7.56097561,#4186f4
" 37 Darley Road, Manly, Sydney",40,['Cafe'],-33.8014103,https://www.zomato.com/sydney/the-roast-office-manly,151.2889191,02 9977 7007,3,Average,Manly,The Roast Office,['Café'],7,FALSE,#fdab66,4.471544715,#6f706b
" Shop 1/5 Hill End Road, Blacktown, Sydney",,['Filipino'],-33.763157,https://www.zomato.com/sydney/mix-and-match-blacktown,150.8697043,04 3755 8616,3,Average,Blacktown,Mix and match,['Casual Dining'],4,FALSE,#fdab66,,#6f706b
" Food Court, Level 2, Mandarin Centre, 61-65 Albert Avenue, Chatswood, Sydney",40,['Malaysian'],-33.7978152,https://www.zomato.com/sydney/mays-malaysian-chatswood,151.1824807,(02) 9419 6977,2.5,Average,"Mandarin Centre, Chatswood",May's Malaysian,['Food Court'],16,FALSE,#fdd5ab,4.471544715,#6f706b
" 113 Bondi Road, Bondi, Sydney",30,"['Burger', 'Cafe', 'Australian']",-33.8939381,https://www.zomato.com/sydney/the-3-steps-cafe-bondi,151.2619098,02 9369 5728,3,Average,Bondi,The 3 Steps Cafe,['Café'],11,FALSE,#fdab66,3.699186992,#4186f4
" Shop 7, 301 Castlereagh Street, Haymarket, Chinatown",25,['Cafe'],-33.8784665,https://www.zomato.com/sydney/mist-coffee-chinatown,151.2081723,0430 198 088,,,Chinatown,Mist Coffee,['Café'],,FALSE,#000000,3.31300813,#6f706b
" Food Court, Level 2, Macquarie Centre, Corner Of Herring Road And Waterloo Road, Macquarie Park, Sydney",30,['Thai'],-33.7767518,https://www.zomato.com/sydney/thai-one-on-macquarie-park,151.1205153,02 9888 7488,2.5,Average,"Macquarie Centre, Macquarie Park",Thai One On,['Casual Dining'],7,FALSE,#fdd5ab,3.699186992,#6f706b
" 2/56-60 Rabaul Road, Georges Hall, Sydney, Bankstown, Sydney",50,['Thai'],-33.9154009,https://www.zomato.com/sydney/nahm-thai-bankstown,150.9747838,02 9726 1202,3.5,Good,Bankstown,Nahm Thai,['Casual Dining'],31,FALSE,#f87f2c,5.243902439,#6f706b
" 4 Rochester Street, Homebush, Sydney",75,['Italian'],-33.8679877,https://www.zomato.com/sydney/amarone-homebush,151.0847724,02 8746 0708,2.9,Average,Homebush,Amarone,['Casual Dining'],8,FALSE,#fdb475,7.174796748,#6f706b
" 1856 Pittwater Road, Pittwater, Sydney",65,"['Cafe', 'Modern Australian']",-33.6513071,https://www.zomato.com/sydney/the-marina-cafe-pittwater,151.2888909,02 9997 3847,3.3,Average,Pittwater,The Marina Cafe,"['Casual Dining', 'Café']",57,FALSE,#fd9243,6.402439024,#4186f4
" Ground Level, Rhodes Waterside, 1 Rider Boulevard, Rhodes, Sydney",25,['Fast Food'],-33.8351584,https://www.zomato.com/sydney/toms-carvery-rhodes,151.0853936,02 8765 1547,2.9,Average,"Rhodes Waterside, Rhodes",Tom's Carvery,"['Fast Food', 'Food Court']",7,FALSE,#fdb475,3.31300813,#6f706b
" Shop 12A Market Town, 1024 The Horsley Drive, Wetherill Park, Sydney",35,['Thai'],-33.8509401,https://www.zomato.com/sydney/tehp-aum-nuay-wetherill-park,150.9102993,(02) 9756 1242,3.6,Good,Wetherill Park,Tehp Aum-Nuay,['Casual Dining'],48,FALSE,#f57622,4.085365854,#6f706b
" Food Court, Level 5, Westfield Bondi Junction, 500 Oxford Street, Bondi Junction, Sydney",50,['Seafood'],-33.8922006,https://www.zomato.com/sydney/lobster-tail-seafoods-bondi-junction,151.2506925,Not available for this place,2.6,Average,"Westfield Bondi Junction, Bondi Junction",Lobster Tail Seafoods,['Food Court'],7,FALSE,#fdce9e,5.243902439,#6f706b
" 13 The Corso, Manly, Sydney",35,"['Meat Pie', 'Cafe']",-33.7982594,https://www.zomato.com/sydney/hamlets-pies-coffee-manly,151.2855393,(02) 9977 5909,3,Average,Manly,Hamlets Pies & Coffee,['Café'],9,FALSE,#fdab66,4.085365854,#6f706b
" 63 The Mall, Bankstown, Sydney",30,['Cafe'],-33.9156488,https://www.zomato.com/sydney/peppertree-cafe-bankstown,151.0364718,02 9796 2233,3.1,Average,Bankstown,Peppertree Cafe,['Café'],11,FALSE,#fda25a,3.699186992,#6f706b
" Birkenhead Point Shopping Centre, 19 Roseby Street, Drummoyne, Sydney",30,"['Cafe', 'Healthy Food']",-33.8560051,https://www.zomato.com/sydney/milligram-drummoyne,151.1622788,Not available for this place,2.9,Average,Drummoyne,Milligram,['Café'],5,FALSE,#fdb475,3.699186992,#6f706b
" 290 Willoughby Road, Naremburn, Sydney",75,"['Tapas', 'Pub Food']",-33.8174063,https://www.zomato.com/sydney/flat-rock-brew-cafe-naremburn,151.2008521,02 9460 6696,3.1,Average,Naremburn,Flat Rock Brew Cafe,"['Bar', 'Casual Dining']",13,FALSE,#fda25a,7.174796748,#6f706b
" 35-39 Liverpool Street, CBD, Sydney",,['Chinese'],-33.8763,https://www.zomato.com/sydney/yang-guo-fu-ma-la-tang-cbd,151.2042642,Not available for this place,3.1,Average,CBD,Yang Guo Fu Ma La Tang,['Casual Dining'],5,FALSE,#fda25a,,#f45042
" University Terraces, Gate 2 High Street, University of New South Wales, Kensington, Sydney",25,"['Healthy Food', 'Lebanese']",-33.917347,https://www.zomato.com/sydney/yummba-kensington,151.2312675,(02) 9662 3010,3.2,Average,"UNSW Campus, Kensington",Yummba,['Café'],18,FALSE,#fd9a4e,3.31300813,#dee82c
" Shop 1, 57-59 Beach Road, Bondi Beach, Sydney",30,"['Cafe', 'Australian']",-33.886574,https://www.zomato.com/sydney/cami-kitchen-bondi-beach,151.2730522,02 8957 0085,3.2,Average,Bondi Beach,CAMI Kitchen,['Casual Dining'],11,FALSE,#fd9a4e,3.699186992,#4186f4
" 9 Barwell Avenue, 	Castle Hill",30,"['Cafe', 'Sandwich']",-33.7338937,https://www.zomato.com/sydney/delish-foods-castle-hill,151.0023323,02 9659 4988,3.2,Average,Castle Hill,Delish Foods,['Café'],29,FALSE,#fd9a4e,3.699186992,#6f706b
" GPO Grand, 1 Martin Place, CBD, Sydney",35,"['Cafe', 'Pizza']",-33.8678863,https://www.zomato.com/sydney/maximus-cafe-cbd,151.2077362,02 9229 7700,3.1,Average,"GPO Grand, CBD",Maximus Cafe,['Café'],16,FALSE,#fda25a,4.085365854,#6f706b
